clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion,pobreza,pobreza_pob,pobreza_e,pobreza_e_pob,pobreza_m,pobreza_m_pob,vul_car,vul_car_pob,vul_ing,vul_ing_pob,npnv,npnv_pob,ic_rezedu,ic_rezedu_pob,ic_asalud,ic_asalud_pob,ic_segsoc,ic_segsoc_pob,ic_cv,ic_cv_pob,ic_sbv,ic_sbv_pob,ic_ali,ic_ali_pob,carencias,carencias_pob,carencias3,carencias3_pob,plb,plb_pob,plbm,plbm_pob
13,Hidalgo,13059,Tecozautla,"39,309",63.4,"24,925",14.3,"5,606",49.1,"19,319",34.3,"13,472",0.6,220,1.8,692,30.5,"11,977",16.7,"6,582",93.2,"36,631",16.1,"6,315",50.3,"19,788",27.1,"10,643",97.7,"38,397",40.5,"15,921",64,"25,145",25.8,"10,152"
13,Hidalgo,13060,Tenango de Doria,"18,217",70.4,"12,819",21.9,"3,998",48.4,"8,821",25.4,"4,634",1.3,240,2.9,525,39.6,"7,213",14.2,"2,589",82.3,"14,999",17.4,"3,176",56.6,"10,305",36.5,"6,649",95.8,"17,452",47,"8,571",71.7,"13,058",36.6,"6,668"
13,Hidalgo,13061,Tepeapulco,"47,802",47.6,"22,736",6.1,"2,895",41.5,"19,841",20.5,"9,792",11.7,"5,608",20.2,"9,665",15.5,"7,399",22.3,"10,642",57.2,"27,319",6.2,"2,961",10.8,"5,164",18.8,"8,976",68,"32,528",15.5,"7,398",59.3,"28,345",20.7,"9,897"
13,Hidalgo,13062,Tepehuacán de Guerrero,"27,747",89.2,"24,763",41.9,"11,616",47.4,"13,146",10.3,"2,862",0.1,30,0.3,92,42.9,"11,890",18.9,"5,236",92.6,"25,685",25.8,"7,168",80.8,"22,422",38.7,"10,738",99.6,"27,625",64.7,"17,963",89.4,"24,793",60.4,"16,765"
13,Hidalgo,13063,Tepeji del Río de Ocampo,"79,303",42.3,"33,512",6.5,"5,165",35.7,"28,347",31.5,"24,974",9,"7,170",17.2,"13,647",22.4,"17,788",25,"19,821",53,"42,013",13.5,"10,718",28.9,"22,945",25.5,"20,231",73.8,"58,486",25.9,"20,512",51.3,"40,682",15.4,"12,179"
13,Hidalgo,13064,Tepetitlán,"11,146",50.8,"5,662",10.2,"1,142",40.6,"4,520",39.4,"4,390",2.3,255,7.5,840,24.9,"2,777",30.6,"3,411",78.5,"8,752",8.9,992,38.4,"4,285",29.7,"3,312",90.2,"10,052",36,"4,008",53.1,"5,916",18.2,"2,024"
13,Hidalgo,13065,Tetepango,"10,025",71.6,"7,178",13.4,"1,342",58.2,"5,836",17.1,"1,716",4.5,449,6.8,682,25.1,"2,520",25.5,"2,555",79.6,"7,981",11.1,"1,114",20,"2,003",31.4,"3,148",88.7,"8,893",28.1,"2,815",76.1,"7,627",35.3,"3,541"
13,Hidalgo,13066,Villa de Tezontepec,"10,842",57.6,"6,248",6.3,682,51.3,"5,566",33,"3,581",2.7,298,6.6,715,23.5,"2,543",35.8,"3,879",84.8,"9,194",13,"1,414",7.7,835,20.1,"2,178",90.7,"9,829",25,"2,707",60.4,"6,546",18.2,"1,970"
13,Hidalgo,13067,Tezontepec de Aldama,"49,747",59.5,"29,605",10.1,"5,048",49.4,"24,557",29.1,"14,458",3.7,"1,828",7.8,"3,856",24.5,"12,202",33.7,"16,757",80.4,"40,002",10.6,"5,291",23.7,"11,780",28.8,"14,326",88.6,"44,063",32.8,"16,319",63.2,"31,433",21.8,"10,865"
13,Hidalgo,13068,Tianguistengo,"13,102",81.7,"10,702",33.2,"4,348",48.5,"6,354",13.8,"1,812",0.8,109,3.7,479,39.5,"5,173",43.1,"5,650",63.4,"8,308",19.1,"2,500",79.7,"10,446",42.2,"5,526",95.5,"12,514",60.2,"7,883",82.5,"10,811",48.9,"6,407"
13,Hidalgo,13069,Tizayuca,"88,295",42.2,"37,237",5.8,"5,156",36.3,"32,081",21.9,"19,380",12.3,"10,817",23.6,"20,861",14.6,"12,905",29,"25,604",53,"46,803",8.2,"7,218",5.6,"4,949",17.6,"15,555",64.1,"56,618",16.8,"14,842",54.4,"48,054",17.6,"15,509"
13,Hidalgo,13070,Tlahuelilpan,"18,380",63.1,"11,602",9.9,"1,816",53.2,"9,786",26.1,"4,792",3.6,662,7.2,"1,324",22.9,"4,209",29.7,"5,451",82.3,"15,126",11.4,"2,097",11.8,"2,177",36.6,"6,730",89.2,"16,394",29.3,"5,394",66.7,"12,264",23.8,"4,378"
